2015-07-29 17:41:41,536 - INFO  [main:QuorumPeerConfig@101] - Reading configuration from: /etc/zookeeper/conf/zoo.cfg
2015-07-29 19:36:58,234 - WARN  [SendWorker:188978561024:QuorumCnxManager$SendWorker@688] - Send worker leaving thread
2015-07-29 19:36:58,235 - WARN  [RecvWorker:188978561024:QuorumCnxManager$RecvWorker@762] - Connection broken for id 188978561024, my id = 2, error = 
2015-07-29 19:36:58,342 - WARN  [RecvWorker:188978561024:QuorumCnxManager$RecvWorker@762] - Connection broken for id 188978561024, my id = 2, error = 
2015-07-29 19:36:58,350 - INFO  [/10.10.34.12:3888:QuorumCnxManager$Listener@493] - Received connection request /10.10.34.13:45883
2015-07-29 19:37:01,574 - INFO  [/10.10.34.12:3888:QuorumCnxManager$Listener@493] - Received connection request /10.10.34.12:58062
2015-07-29 19:37:01,576 - WARN  [SendWorker:188978561024:QuorumCnxManager$SendWorker@688] - Send worker leaving thread
2015-07-29 19:37:01,681 - INFO  [/10.10.34.12:3888:QuorumCnxManager$Listener@493] - Received connection request /10.10.34.13:45886
2015-07-29 19:37:01,682 - WARN  [SendWorker:188978561024:QuorumCnxManager$SendWorker@688] - Send worker leaving thread
2015-07-29 19:37:04,832 - INFO  [/10.10.34.12:3888:QuorumCnxManager$Listener@493] - Received connection request /10.10.34.11:33411
2015-07-29 19:37:04,834 - WARN  [SendWorker:188978561024:QuorumCnxManager$SendWorker@688] - Send worker leaving thread
2015-07-29 19:37:04,835 - WARN  [RecvWorker:188978561024:QuorumCnxManager$RecvWorker@765] - Interrupting SendWorker
2015-07-29 19:37:04,914 - WARN  [SendWorker:188978561024:QuorumCnxManager$SendWorker@688] - Send worker leaving thread
2015-07-29 19:37:05,022 - WARN  [SendWorker:188978561024:QuorumCnxManager$SendWorker@679] - Interrupted while waiting for message on queue
2015-07-29 19:37:05,023 - WARN  [SendWorker:188978561024:QuorumCnxManager$SendWorker@688] - Send worker leaving thread
2015-07-29 19:37:05,025 - WARN  [RecvWorker:188978561024:QuorumCnxManager$RecvWorker@762] - Connection broken for id 188978561024, my id = 2, error = 
2015-07-29 19:37:05,025 - WARN  [RecvWorker:188978561024:QuorumCnxManager$RecvWorker@765] - Interrupting SendWorker
2015-07-29 19:37:08,175 - WARN  [SendWorker:188978561024:QuorumCnxManager$SendWorker@688] - Send worker leaving thread
2015-07-29 19:37:08,256 - WARN  [RecvWorker:188978561024:QuorumCnxManager$RecvWorker@762] - Connection broken for id 188978561024, my id = 2, error = 
2015-07-29 19:37:08,362 - WARN  [RecvWorker:188978561024:QuorumCnxManager$RecvWorker@765] - Interrupting SendWorker
2015-07-29 19:37:08,363 - WARN  [RecvWorker:188978561024:QuorumCnxManager$RecvWorker@762] - Connection broken for id 188978561024, my id = 2, error = 
2015-07-29 19:37:08,370 - INFO  [/10.10.34.12:3888:QuorumCnxManager$Listener@493] - Received connection request /10.10.34.13:45919
2015-07-29 19:37:11,594 - INFO  [/10.10.34.12:3888:QuorumCnxManager$Listener@493] - Received connection request /10.10.34.12:58099
2015-07-29 19:37:11,595 - INFO  [/10.10.34.12:3888:QuorumCnxManager$Listener@493] - Received connection request /10.10.34.12:58100
2015-07-29 19:37:11,702 - WARN  [RecvWorker:188978561024:QuorumCnxManager$RecvWorker@762] - Connection broken for id 188978561024, my id = 2, error = 
2015-07-29 19:37:11,703 - WARN  [RecvWorker:188978561024:QuorumCnxManager$RecvWorker@762] - Connection broken for id 188978561024, my id = 2, error = 
2015-07-29 19:37:14,854 - WARN  [SendWorker:188978561024:QuorumCnxManager$SendWorker@688] - Send worker leaving thread
2015-07-29 19:37:14,854 - WARN  [RecvWorker:188978561024:QuorumCnxManager$RecvWorker@762] - Connection broken for id 188978561024, my id = 2, error = 
2015-07-29 19:37:14,854 - WARN  [RecvWorker:188978561024:QuorumCnxManager$RecvWorker@762] - Connection broken for id 188978561024, my id = 2, error = 
2015-07-29 19:37:14,856 - WARN  [RecvWorker:188978561024:QuorumCnxManager$RecvWorker@765] - Interrupting SendWorker
2015-07-29 19:37:14,931 - WARN  [RecvWorker:188978561024:QuorumCnxManager$RecvWorker@765] - Interrupting SendWorker
2015-07-29 19:37:14,934 - INFO  [/10.10.34.12:3888:QuorumCnxManager$Listener@493] - Received connection request /10.10.34.12:58111
2015-07-29 19:37:14,935 - INFO  [/10.10.34.12:3888:QuorumCnxManager$Listener@493] - Received connection request /10.10.34.12:58112
2015-07-29 19:37:14,935 - WARN  [SendWorker:188978561024:QuorumCnxManager$SendWorker@679] - Interrupted while waiting for message on queue
2015-07-29 19:37:14,936 - WARN  [SendWorker:188978561024:QuorumCnxManager$SendWorker@688] - Send worker leaving thread
2015-07-29 19:37:15,042 - WARN  [SendWorker:188978561024:QuorumCnxManager$SendWorker@679] - Interrupted while waiting for message on queue
2015-07-29 19:37:15,046 - WARN  [SendWorker:188978561024:QuorumCnxManager$SendWorker@688] - Send worker leaving thread
2015-07-29 19:37:15,051 - WARN  [RecvWorker:188978561024:QuorumCnxManager$RecvWorker@765] - Interrupting SendWorker
2015-07-29 19:37:15,052 - WARN  [SendWorker:188978561024:QuorumCnxManager$SendWorker@688] - Send worker leaving thread
2015-07-29 19:37:18,196 - WARN  [SendWorker:188978561024:QuorumCnxManager$SendWorker@688] - Send worker leaving thread
2015-07-29 19:37:18,196 - WARN  [RecvWorker:188978561024:QuorumCnxManager$RecvWorker@762] - Connection broken for id 188978561024, my id = 2, error = 
2015-07-29 19:37:18,197 - WARN  [SendWorker:188978561024:QuorumCnxManager$SendWorker@688] - Send worker leaving thread
2015-07-29 19:37:21,538 - WARN  [SendWorker:188978561024:QuorumCnxManager$SendWorker@688] - Send worker leaving thread
2015-07-29 19:37:21,616 - INFO  [/10.10.34.12:3888:QuorumCnxManager$Listener@493] - Received connection request /10.10.34.12:58136
2015-07-29 19:37:21,722 - WARN  [SendWorker:188978561024:QuorumCnxManager$SendWorker@679] - Interrupted while waiting for message on queue
2015-07-29 19:37:27,167 - INFO  [SyncThread:2:FileTxnLog@199] - Creating new log file: log.100000001
2015-07-29 19:48:30,664 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.13:37167
2015-07-29 19:48:31,071 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.17:46348; will be dropped if server is in r-o mode
2015-07-29 19:48:31,402 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.20:48970
2015-07-29 19:52:06,226 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-29 19:52:11,359 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.11:50592 which had sessionid 0x24ed93119420000
2015-07-29 19:52:11,461 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-29 19:52:16,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x24ed93119420008, timeout of 10000ms exceeded
2015-07-29 19:52:16,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x24ed9311942000a, timeout of 10000ms exceeded
2015-07-29 19:52:16,003 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x24ed93119420006
2015-07-29 19:52:20,000 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x24ed93119420002, timeout of 10000ms exceeded
2015-07-29 19:52:20,000 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x14ed93111f20001, timeout of 10000ms exceeded
2015-07-29 19:52:20,002 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x14ed93111f20001
2015-07-29 19:52:20,003 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x24ed93119420003
2015-07-29 19:52:20,788 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.13:37171; will be dropped if server is in r-o mode
2015-07-29 19:52:23,940 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.26:50116; will be dropped if server is in r-o mode
2015-07-29 19:53:04,194 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@354] - Exception causing close of session 0x24ed93119420010 due to java.io.IOException: Connection reset by peer
2015-07-29 19:53:04,196 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.13:37171 which had sessionid 0x24ed9311942000f
2015-07-29 19:53:12,538 - WARN  [RecvWorker:3:QuorumCnxManager$RecvWorker@762] - Connection broken for id 3, my id = 2, error = 
2015-07-29 19:53:12,538 - WARN  [SendWorker:3:QuorumCnxManager$SendWorker@688] - Send worker leaving thread
2015-07-29 20:12:13,549 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.11:51140
2015-07-29 20:15:01,909 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.11:51169; will be dropped if server is in r-o mode
2015-07-29 20:15:01,910 - INFO  [CommitProcessor:2:ZooKeeperServer@595] - Established session 0x24ed9311942001b with negotiated timeout 10000 for client /10.10.34.11:51169
2015-07-29 20:15:14,001 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x24ed93119420018
2015-07-29 20:39:00,000 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x34ed9ac1c1e0004, timeout of 10000ms exceeded
2015-07-29 20:39:50,038 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.11:50821 which had sessionid 0x24ed9311942000c
2015-07-29 20:39:50,038 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.11:50822 which had sessionid 0x24ed9311942000d
2015-07-29 20:39:50,139 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-29 20:39:52,000 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x24ed93119420014, timeout of 10000ms exceeded
2015-07-29 20:39:52,000 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x14ed93111f2000f, timeout of 10000ms exceeded
2015-07-29 20:39:52,001 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x14ed93111f2000f
2015-07-29 20:39:52,001 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x14ed93111f2000e
2015-07-29 20:39:58,002 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x34ed9348509000e
2015-07-29 20:40:02,002 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x34ed93485090008
2015-07-29 21:01:41,070 - INFO  [CommitProcessor:2:ZooKeeperServer@595] - Established session 0x24ed93119420021 with negotiated timeout 10000 for client /10.10.34.13:37296
2015-07-29 21:01:44,200 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.26:50130; will be dropped if server is in r-o mode
2015-07-29 21:01:44,202 - INFO  [CommitProcessor:2:ZooKeeperServer@595] - Established session 0x24ed93119420026 with negotiated timeout 10000 for client /10.10.34.26:50130
2015-07-29 21:01:45,216 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.24:50269
2015-07-29 21:01:50,033 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.18:39991
2015-07-29 21:01:50,768 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.25:53326; will be dropped if server is in r-o mode
2015-07-29 21:21:58,988 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x14ed93111f20024
2015-07-29 21:34:35,889 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.21:51245 which had sessionid 0x24ed93119420025
2015-07-29 21:34:36,299 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.25:53326 which had sessionid 0x24ed93119420029
2015-07-29 21:34:46,000 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x34ed9ac1c1e0007, timeout of 10000ms exceeded
2015-07-29 21:34:46,001 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x24ed93119420024
2015-07-29 21:34:46,001 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x24ed93119420028
2015-07-29 21:34:48,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x14ed93111f2001f, timeout of 10000ms exceeded
2015-07-29 21:34:48,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x14ed93111f20023, timeout of 10000ms exceeded
2015-07-29 21:34:48,002 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x14ed93111f2001a
2015-07-29 21:34:48,006 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x24ed9311942001c
2015-07-29 21:34:50,188 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.21:51247
2015-07-29 21:34:50,189 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.21:51247
2015-07-29 21:34:50,274 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-29 21:36:24,002 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x14ed93111f20028
2015-07-29 21:36:25,022 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.12:54626; will be dropped if server is in r-o mode
2015-07-29 21:36:26,002 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x24ed9311942002c
2015-07-29 21:39:17,824 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-29 21:39:28,002 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x24ed93119420039
2015-07-29 21:39:28,002 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x24ed93119420037
2015-07-29 21:39:29,010 - INFO  [CommitProcessor:2:ZooKeeperServer@595] - Established session 0x24ed93119420040 with negotiated timeout 10000 for client /10.10.34.15:53998
2015-07-29 21:39:29,643 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.20:48995
2015-07-29 21:39:29,744 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.21:51252; will be dropped if server is in r-o mode
2015-07-29 21:39:29,976 - INFO  [CommitProcessor:2:ZooKeeperServer@595] - Established session 0x24ed93119420043 with negotiated timeout 10000 for client /10.10.34.27:32782
2015-07-29 21:39:30,174 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.29:35588
2015-07-29 21:39:30,993 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.37:40183
2015-07-29 21:39:31,091 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.38:33294
2015-07-29 21:39:31,092 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.38:33294
2015-07-29 21:39:31,401 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.41:45106; will be dropped if server is in r-o mode
2015-07-29 21:39:32,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x14ed93111f2002e, timeout of 10000ms exceeded
2015-07-29 21:39:32,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x34ed9ac1c1e0011, timeout of 10000ms exceeded
2015-07-29 21:39:32,002 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x34ed9ac1c1e0012
2015-07-29 21:41:22,958 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.28:58004 which had sessionid 0x24ed93119420044
2015-07-29 21:41:22,968 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.33:56558 which had sessionid 0x24ed93119420046
2015-07-29 21:41:22,992 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.41:45106 which had sessionid 0x24ed9311942004d
2015-07-29 21:41:34,000 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x24ed93119420048, timeout of 10000ms exceeded
2015-07-29 21:41:34,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x24ed93119420045, timeout of 10000ms exceeded
2015-07-29 21:41:34,001 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x24ed9311942004b
2015-07-29 21:41:34,002 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x24ed93119420048
2015-07-29 23:02:35,672 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.37:36129
2015-07-29 23:02:36,071 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.41:60681; will be dropped if server is in r-o mode
2015-07-29 23:05:08,272 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.37:36129 which had sessionid 0x24ed93119420050
2015-07-29 23:05:08,572 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-29 23:05:18,000 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x34ed9ac1c1e0029, timeout of 10000ms exceeded
2015-07-29 23:05:18,000 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x34ed9ac1c1e002a, timeout of 10000ms exceeded
2015-07-29 23:05:18,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x14ed93111f20045, timeout of 10000ms exceeded
2015-07-29 23:05:18,001 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x34ed9ac1c1e002c
2015-07-29 23:05:18,002 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x24ed93119420054
2015-07-29 23:44:23,473 - INFO  [CommitProcessor:2:ZooKeeperServer@595] - Established session 0x24ed93119420055 with negotiated timeout 10000 for client /10.10.34.13:37327
2015-07-29 23:44:24,510 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.22:49304; will be dropped if server is in r-o mode
2015-07-29 23:44:24,963 - ERROR [CommitProcessor:2:NIOServerCnxn@180] - Unexpected Exception: 
2015-07-29 23:44:25,229 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-29 23:44:25,466 - INFO  [CommitProcessor:2:ZooKeeperServer@595] - Established session 0x24ed9311942005b with negotiated timeout 10000 for client /10.10.34.35:38016
2015-07-29 23:46:38,351 - INFO  [CommitProcessor:2:ZooKeeperServer@595] - Established session 0x24ed9311942005c with negotiated timeout 10000 for client /10.10.34.11:53334
2015-07-29 23:50:41,782 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.35:38016 which had sessionid 0x24ed9311942005b
2015-07-29 23:50:50,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x14ed93111f20051, timeout of 10000ms exceeded
2015-07-29 23:50:50,001 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x14ed93111f20050
2015-07-29 23:50:50,003 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x34ed9ac1c1e0037
2015-07-29 23:50:52,001 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x14ed93111f20052
2015-07-29 23:50:54,000 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x24ed9311942003f, timeout of 10000ms exceeded
2015-07-29 23:50:54,001 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x24ed9311942003e
2015-07-29 23:50:54,002 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x24ed9311942003f
2015-07-29 23:52:07,810 - INFO  [CommitProcessor:2:ZooKeeperServer@595] - Established session 0x24ed9311942005f with negotiated timeout 10000 for client /10.10.34.11:53520
2015-07-29 23:52:09,359 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /10.10.34.12:54646
2015-07-29 23:52:10,737 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.21:51256
2015-07-29 23:52:11,121 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-29 23:52:20,000 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x24ed93119420064
2015-07-29 23:55:30,000 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x24ed9311942006c
2015-07-30 14:26:22,000 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x14ed93111f2006f, timeout of 10000ms exceeded
2015-07-30 14:40:56,135 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x24ed93119420074 type:create cxid:0x55b9c6f8 zxid:0x1000002be txntype:-1 reqpath:n/a Error Path:/hdfs-mesos/hdfs Error:KeeperErrorCode = NodeExists for /hdfs-mesos/hdfs
2015-07-30 14:41:34,437 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-30 14:41:46,000 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x24ed93119420075
2015-07-30 14:49:20,000 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x14ed93111f20079, timeout of 20000ms exceeded
2015-07-30 14:49:20,001 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x14ed93111f20079
2015-07-30 14:52:23,813 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1001] - Closed socket connection for client /10.10.34.18:40002 which had sessionid 0x24ed93119420068
2015-07-30 14:52:24,792 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-30 14:52:27,546 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
2015-07-30 14:52:32,001 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x14ed93111f20058
2015-07-30 14:52:34,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x14ed93111f2005c, timeout of 10000ms exceeded
2015-07-30 14:52:34,002 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x14ed93111f20059
2015-07-30 14:52:36,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x24ed9311942006a, timeout of 10000ms exceeded
2015-07-30 14:52:39,162 - INFO  [CommitProcessor:2:ZooKeeperServer@595] - Established session 0x24ed93119420077 with negotiated timeout 10000 for client /10.10.34.11:53735
2015-07-30 14:52:39,262 - INFO  [CommitProcessor:2:ZooKeeperServer@595] - Established session 0x24ed93119420078 with negotiated timeout 10000 for client /10.10.34.12:54668
2015-07-30 14:52:40,001 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x14ed93111f20056
2015-07-30 14:53:24,064 - INFO  [CommitProcessor:2:ZooKeeperServer@595] - Established session 0x24ed9311942007b with negotiated timeout 10000 for client /10.10.34.11:53748
2015-07-30 15:13:52,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x34ed9ac1c1e0057, timeout of 10000ms exceeded
2015-07-30 15:13:52,001 - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@476] - Processed session termination for sessionid: 0x24ed93119420079
2015-07-30 15:13:52,744 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.12:54676
2015-07-30 15:21:29,254 - INFO  [CommitProcessor:2:ZooKeeperServer@595] - Established session 0x24ed93119420081 with negotiated timeout 10000 for client /10.10.34.14:50919
2015-07-30 15:21:38,464 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /10.10.34.11:53857
2015-07-30 15:21:38,475 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /10.10.34.11:53858; will be dropped if server is in r-o mode
2015-07-30 15:24:35,958 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@349] - caught end of stream exception
